user_id,username,country,plan,age_group,signup_date
1671,user_1671,UK,free,18-24,2024-09-15
1672,user_1672,Canada,premium,18-24,2023-08-16
1673,user_1673,Mexico,free,18-24,2023-01-17
1674,user_1674,Japan,free,45+,2024-08-07
1675,user_1675,Japan,free,13-17,2023-01-12
1676,user_1676,UK,premium,18-24,2024-08-20
1677,user_1677,US,premium,18-24,2024-05-13
1678,user_1678,UK,free,25-34,2024-11-22
1679,user_1679,US,free,25-34,2024-09-25
1680,user_1680,Germany,free,18-24,2024-12-16
1681,user_1681,UK,premium,18-24,2024-05-16
1682,user_1682,Australia,free,18-24,2023-03-11
1683,user_1683,Brazil,premium,25-34,2023-04-18
1684,user_1684,Mexico,free,18-24,2023-07-20
1685,user_1685,US,premium,45+,2023-02-21
1686,user_1686,Mexico,free,25-34,2024-07-02
1687,user_1687,France,free,13-17,2024-09-20
1688,user_1688,India,free,25-34,2023-09-16
1689,user_1689,Brazil,free,18-24,2024-04-26
1690,user_1690,Japan,free,25-34,2023-09-21
1691,user_1691,US,premium,18-24,2023-10-30
1692,user_1692,India,free,25-34,2024-07-29
1693,user_1693,UK,premium,35-44,2024-07-07
1694,user_1694,US,premium,45+,2024-07-08
1695,user_1695,UK,free,18-24,2023-05-05
1696,user_1696,US,premium,18-24,2023-09-27
1697,user_1697,US,premium,25-34,2024-04-24
1698,user_1698,US,free,45+,2023-05-12
1699,user_1699,Australia,premium,45+,2023-01-02
1700,user_1700,India,free,18-24,2023-04-25
1701,user_1701,Australia,free,18-24,2024-04-25
1702,user_1702,India,premium,25-34,2023-01-01
1703,user_1703,UK,free,18-24,2023-11-27
1704,user_1704,India,free,18-24,2024-07-30
1705,user_1705,India,free,18-24,2024-09-28
1706,user_1706,US,premium,25-34,2024-01-26
1707,user_1707,Brazil,premium,45+,2023-05-23
1708,user_1708,US,free,45+,2023-11-24
1709,user_1709,Brazil,premium,18-24,2024-09-19
1710,user_1710,Brazil,premium,25-34,2024-01-12
1711,user_1711,US,free,35-44,2023-03-31
1712,user_1712,US,free,18-24,2023-02-11
1713,user_1713,Japan,premium,25-34,2023-02-04
1714,user_1714,India,premium,25-34,2024-05-08
1715,user_1715,US,premium,18-24,2024-07-06
1716,user_1716,Australia,free,25-34,2023-05-04
1717,user_1717,US,free,13-17,2023-02-26
1718,user_1718,Germany,free,25-34,2024-03-31
1719,user_1719,Australia,free,18-24,2023-08-23
1720,user_1720,US,free,18-24,2024-08-30
1721,user_1721,US,premium,18-24,2024-01-27
1722,user_1722,US,free,35-44,2024-05-06
1723,user_1723,UK,premium,25-34,2023-12-09
1724,user_1724,US,free,25-34,2024-10-05
1725,user_1725,Germany,free,25-34,2023-06-25
1726,user_1726,US,free,25-34,2023-02-21
1727,user_1727,India,free,18-24,2024-07-03
1728,user_1728,Australia,free,35-44,2024-04-22
1729,user_1729,Japan,premium,18-24,2024-05-03
1730,user_1730,Brazil,premium,18-24,2023-01-05
1731,user_1731,UK,free,25-34,2024-12-25
1732,user_1732,Brazil,free,18-24,2024-09-23
1733,user_1733,India,premium,18-24,2023-07-28
1734,user_1734,India,free,25-34,2023-08-05
1735,user_1735,US,free,25-34,2024-06-19
1736,user_1736,Canada,free,25-34,2023-12-08
1737,user_1737,India,premium,25-34,2024-12-17
1738,user_1738,US,free,25-34,2024-02-05
1739,user_1739,UK,free,25-34,2024-04-06
1740,user_1740,UK,premium,18-24,2024-12-30
1741,user_1741,Mexico,free,18-24,2023-07-30
1742,user_1742,Germany,free,25-34,2023-01-26
1743,user_1743,Japan,free,18-24,2023-09-09
1744,user_1744,US,premium,45+,2023-01-03
1745,user_1745,UK,free,35-44,2023-01-02
1746,user_1746,India,premium,18-24,2024-08-26
1747,user_1747,US,premium,13-17,2023-01-02
1748,user_1748,US,free,13-17,2023-05-30
1749,user_1749,Japan,premium,18-24,2024-08-05
1750,user_1750,US,free,18-24,2023-01-04
1751,user_1751,India,free,25-34,2024-05-11
1752,user_1752,US,free,35-44,2024-07-03
1753,user_1753,US,free,35-44,2024-04-12
1754,user_1754,US,free,18-24,2023-03-11
1755,user_1755,Australia,free,25-34,2023-07-20
1756,user_1756,Japan,free,25-34,2023-11-04
1757,user_1757,France,premium,35-44,2023-09-09
1758,user_1758,India,free,35-44,2023-10-14
1759,user_1759,US,premium,45+,2023-10-19
1760,user_1760,India,free,25-34,2023-06-03
1761,user_1761,India,free,25-34,2023-05-13
1762,user_1762,Mexico,free,18-24,2024-08-08
1763,user_1763,US,free,25-34,2023-10-01
1764,user_1764,India,free,18-24,2024-11-27
1765,user_1765,US,premium,25-34,2024-05-23
1766,user_1766,UK,premium,25-34,2023-12-19
1767,user_1767,Germany,premium,18-24,2023-01-05
1768,user_1768,India,free,13-17,2023-10-20
1769,user_1769,UK,premium,13-17,2023-12-26
1770,user_1770,UK,free,13-17,2024-08-20
1771,user_1771,India,free,13-17,2023-08-02
1772,user_1772,Japan,premium,18-24,2024-02-10
1773,user_1773,Canada,premium,18-24,2024-03-11
1774,user_1774,France,free,18-24,2023-01-15
1775,user_1775,Japan,free,45+,2023-09-30
1776,user_1776,UK,free,18-24,2024-07-16
1777,user_1777,Germany,premium,18-24,2023-02-14
1778,user_1778,India,free,25-34,2024-12-03
1779,user_1779,US,premium,35-44,2024-09-25
1780,user_1780,Mexico,free,25-34,2024-02-16
1781,user_1781,US,free,18-24,2023-07-06
1782,user_1782,Canada,free,25-34,2024-12-26
1783,user_1783,India,free,25-34,2024-10-22
1784,user_1784,Brazil,free,25-34,2023-06-19
1785,user_1785,Brazil,premium,25-34,2024-12-21
1786,user_1786,Canada,premium,35-44,2024-08-16
1787,user_1787,Brazil,premium,35-44,2024-02-05
1788,user_1788,Brazil,premium,25-34,2024-12-08
1789,user_1789,US,premium,25-34,2023-09-03
1790,user_1790,India,free,25-34,2024-07-05
1791,user_1791,US,premium,35-44,2024-11-10
1792,user_1792,Germany,free,13-17,2023-02-12
1793,user_1793,India,free,45+,2024-12-23
1794,user_1794,Germany,free,18-24,2023-06-28
1795,user_1795,US,free,25-34,2024-04-01
1796,user_1796,US,free,35-44,2024-06-18
1797,user_1797,Germany,premium,18-24,2024-08-29
1798,user_1798,US,free,25-34,2024-11-02
1799,user_1799,US,free,18-24,2023-09-01
1800,user_1800,US,free,25-34,2023-01-17
1801,user_1801,France,free,18-24,2023-04-22
1802,user_1802,Germany,free,18-24,2024-09-06
1803,user_1803,UK,free,18-24,2024-08-20
1804,user_1804,US,free,45+,2024-06-30
1805,user_1805,UK,free,45+,2023-01-30
1806,user_1806,Japan,premium,18-24,2023-07-11
1807,user_1807,Brazil,premium,25-34,2024-03-12
1808,user_1808,US,free,13-17,2023-06-28
1809,user_1809,US,free,13-17,2024-09-07
1810,user_1810,US,free,18-24,2024-11-07
1811,user_1811,Brazil,premium,45+,2024-04-18
1812,user_1812,Japan,free,45+,2024-09-25
1813,user_1813,US,free,18-24,2023-05-14
1814,user_1814,US,premium,18-24,2023-11-08
1815,user_1815,US,free,18-24,2023-01-25
1816,user_1816,Australia,free,25-34,2024-01-06
1817,user_1817,US,free,25-34,2024-06-08
1818,user_1818,Japan,premium,18-24,2023-11-15
1819,user_1819,Brazil,premium,35-44,2023-08-18
1820,user_1820,UK,premium,18-24,2023-04-12
1821,user_1821,US,free,45+,2024-03-25
1822,user_1822,US,free,25-34,2024-01-13
1823,user_1823,Brazil,premium,25-34,2023-07-22
1824,user_1824,Japan,premium,35-44,2023-09-24
1825,user_1825,Brazil,free,35-44,2024-04-06
1826,user_1826,India,premium,18-24,2023-12-31
1827,user_1827,US,free,18-24,2023-04-14
1828,user_1828,Australia,free,45+,2023-04-21
1829,user_1829,Japan,premium,18-24,2024-03-03
1830,user_1830,US,free,13-17,2024-04-13
1831,user_1831,Australia,premium,25-34,2024-08-03
1832,user_1832,Brazil,free,35-44,2024-11-10
1833,user_1833,Brazil,free,35-44,2024-07-14
1834,user_1834,Germany,premium,45+,2023-09-07
1835,user_1835,Japan,premium,25-34,2024-04-26
1836,user_1836,Brazil,free,18-24,2023-11-27
1837,user_1837,US,free,25-34,2024-08-09
1838,user_1838,UK,premium,35-44,2023-07-20
1839,user_1839,France,free,18-24,2024-03-29
1840,user_1840,US,premium,18-24,2024-05-18
1841,user_1841,UK,premium,13-17,2024-06-29
1842,user_1842,India,free,25-34,2023-04-21
1843,user_1843,India,free,35-44,2024-06-27
1844,user_1844,Brazil,free,25-34,2023-07-28
1845,user_1845,France,premium,45+,2024-10-05
1846,user_1846,US,free,13-17,2024-09-09
1847,user_1847,US,free,45+,2023-02-02
1848,user_1848,US,free,35-44,2024-07-08
1849,user_1849,Canada,free,18-24,2023-04-17
1850,user_1850,Brazil,free,45+,2023-09-22
1851,user_1851,US,free,18-24,2023-08-14
1852,user_1852,Japan,premium,35-44,2024-05-01
1853,user_1853,Mexico,premium,35-44,2023-06-28
1854,user_1854,Mexico,premium,35-44,2023-08-10
1855,user_1855,Canada,free,25-34,2024-01-05
1856,user_1856,US,free,18-24,2024-09-28
1857,user_1857,Japan,premium,25-34,2023-06-16
1858,user_1858,India,free,18-24,2024-10-24
1859,user_1859,Mexico,premium,35-44,2024-07-06
1860,user_1860,Germany,premium,35-44,2023-10-27
1861,user_1861,Japan,free,45+,2024-01-16
1862,user_1862,Brazil,premium,13-17,2023-02-04
1863,user_1863,US,premium,35-44,2024-02-11
1864,user_1864,India,free,45+,2024-05-16
1865,user_1865,Australia,free,35-44,2023-11-10
1866,user_1866,France,free,18-24,2024-12-27
1867,user_1867,US,free,18-24,2023-04-11
1868,user_1868,US,free,13-17,2024-07-22
1869,user_1869,US,free,25-34,2023-08-03
1870,user_1870,Germany,premium,25-34,2024-10-29
1871,user_1871,Japan,free,45+,2024-07-29
1872,user_1872,US,free,25-34,2023-03-03
1873,user_1873,India,premium,18-24,2024-01-04
1874,user_1874,Mexico,free,25-34,2024-01-03
1875,user_1875,Germany,premium,35-44,2024-07-27
1876,user_1876,India,free,45+,2023-04-04
1877,user_1877,Brazil,free,35-44,2024-04-13
1878,user_1878,India,free,25-34,2023-01-26
1879,user_1879,US,premium,25-34,2024-03-10
1880,user_1880,India,free,35-44,2023-05-01
1881,user_1881,Germany,premium,25-34,2023-02-19
1882,user_1882,Canada,free,18-24,2023-02-05
1883,user_1883,Brazil,free,18-24,2024-02-14
1884,user_1884,Japan,free,13-17,2023-10-16
1885,user_1885,US,premium,25-34,2024-01-14
1886,user_1886,India,premium,18-24,2023-04-10
1887,user_1887,US,free,18-24,2023-11-20
1888,user_1888,US,free,18-24,2023-11-25
1889,user_1889,Germany,free,25-34,2024-10-09
1890,user_1890,Australia,free,25-34,2024-12-06
1891,user_1891,US,free,25-34,2023-08-09
1892,user_1892,UK,premium,13-17,2024-07-20
1893,user_1893,Japan,premium,18-24,2023-04-20
1894,user_1894,US,free,25-34,2023-05-29
1895,user_1895,India,free,18-24,2024-02-10
1896,user_1896,Germany,premium,18-24,2024-11-04
1897,user_1897,Brazil,premium,13-17,2024-11-29
1898,user_1898,US,free,35-44,2024-02-14
1899,user_1899,UK,free,25-34,2023-05-09
1900,user_1900,Japan,free,18-24,2024-04-28
1901,user_1901,India,free,13-17,2023-04-18
1902,user_1902,US,free,45+,2024-01-24
1903,user_1903,Japan,free,25-34,2024-02-29
1904,user_1904,US,premium,25-34,2024-03-22
1905,user_1905,Germany,free,25-34,2023-03-09
1906,user_1906,US,free,35-44,2023-03-07
1907,user_1907,France,free,35-44,2024-10-17
1908,user_1908,UK,premium,25-34,2024-07-18
1909,user_1909,UK,premium,25-34,2024-10-01
1910,user_1910,US,free,13-17,2024-05-18
1911,user_1911,UK,free,45+,2024-05-18
1912,user_1912,Canada,premium,25-34,2023-11-17
1913,user_1913,Australia,free,18-24,2024-12-19
1914,user_1914,UK,free,45+,2024-12-28
1915,user_1915,India,free,45+,2024-08-02
1916,user_1916,Germany,free,45+,2024-03-22
1917,user_1917,Canada,free,35-44,2024-07-27
1918,user_1918,Brazil,premium,45+,2023-07-29
1919,user_1919,UK,premium,18-24,2024-01-05
1920,user_1920,UK,free,35-44,2024-07-17
1921,user_1921,Germany,premium,35-44,2024-09-19
1922,user_1922,US,free,18-24,2024-04-02
1923,user_1923,Brazil,free,18-24,2024-07-30
1924,user_1924,UK,free,45+,2024-10-03
1925,user_1925,Japan,premium,18-24,2024-11-19
1926,user_1926,US,free,35-44,2023-06-12
1927,user_1927,Brazil,free,13-17,2023-11-28
1928,user_1928,India,premium,13-17,2024-10-25
1929,user_1929,Brazil,premium,25-34,2023-12-16
1930,user_1930,US,premium,18-24,2024-10-31
1931,user_1931,Brazil,free,25-34,2024-04-12
1932,user_1932,India,free,25-34,2024-03-01
1933,user_1933,India,free,13-17,2023-11-23
1934,user_1934,Brazil,free,18-24,2023-04-16
1935,user_1935,Germany,premium,25-34,2023-09-12
1936,user_1936,Japan,free,18-24,2023-12-24
1937,user_1937,US,free,35-44,2024-03-19
1938,user_1938,Mexico,premium,25-34,2023-04-23
1939,user_1939,India,free,18-24,2023-01-30
1940,user_1940,US,free,25-34,2024-06-07
1941,user_1941,US,premium,18-24,2024-11-19
1942,user_1942,UK,premium,18-24,2023-02-15
1943,user_1943,Japan,premium,18-24,2023-06-20
1944,user_1944,Germany,free,35-44,2023-05-10
1945,user_1945,Japan,free,45+,2023-12-19
1946,user_1946,India,premium,35-44,2023-07-22
1947,user_1947,India,free,18-24,2023-08-14
1948,user_1948,US,free,18-24,2023-03-21
1949,user_1949,UK,premium,25-34,2023-11-06
1950,user_1950,India,free,25-34,2023-02-04
1951,user_1951,US,premium,45+,2024-07-17
1952,user_1952,US,free,18-24,2023-06-10
1953,user_1953,Brazil,free,13-17,2024-08-18
1954,user_1954,Germany,free,25-34,2024-03-10
1955,user_1955,Australia,premium,35-44,2024-06-21
1956,user_1956,France,free,35-44,2023-08-13
1957,user_1957,Brazil,free,25-34,2024-03-21
1958,user_1958,India,premium,45+,2023-11-13
1959,user_1959,Brazil,premium,25-34,2024-10-27
1960,user_1960,Japan,premium,45+,2024-02-18
1961,user_1961,US,free,45+,2023-04-05
1962,user_1962,UK,free,35-44,2023-08-13
1963,user_1963,Mexico,premium,18-24,2024-07-06
1964,user_1964,UK,premium,18-24,2024-10-06
1965,user_1965,Brazil,free,25-34,2023-03-07
1966,user_1966,Brazil,free,25-34,2024-02-01
1967,user_1967,US,premium,35-44,2023-07-29
1968,user_1968,UK,free,18-24,2024-04-18
1969,user_1969,UK,premium,18-24,2024-10-26
1970,user_1970,US,free,35-44,2024-11-14
1971,user_1971,US,free,18-24,2024-07-24
1972,user_1972,Mexico,premium,18-24,2024-11-26
1973,user_1973,US,free,25-34,2024-05-04
1974,user_1974,India,free,25-34,2023-06-29
1975,user_1975,US,free,18-24,2024-06-07
1976,user_1976,France,free,35-44,2024-04-03
1977,user_1977,US,premium,25-34,2023-03-09
1978,user_1978,India,premium,45+,2023-11-25
1979,user_1979,Canada,premium,25-34,2023-07-21
1980,user_1980,Mexico,free,18-24,2024-04-19
1981,user_1981,US,free,18-24,2024-06-01
1982,user_1982,Japan,free,13-17,2023-01-15
1983,user_1983,India,premium,25-34,2023-02-11
1984,user_1984,India,premium,18-24,2024-06-26
1985,user_1985,US,premium,25-34,2024-11-23
1986,user_1986,US,free,25-34,2023-10-16
1987,user_1987,Germany,free,18-24,2024-06-16
1988,user_1988,India,free,18-24,2024-11-24
1989,user_1989,India,free,35-44,2024-11-26
1990,user_1990,Germany,free,45+,2023-09-01
1991,user_1991,Japan,premium,18-24,2024-10-22
1992,user_1992,US,free,18-24,2024-09-03
1993,user_1993,Brazil,free,45+,2024-07-20
1994,user_1994,US,free,13-17,2024-11-28
1995,user_1995,Japan,premium,45+,2024-08-20
1996,user_1996,Brazil,free,13-17,2023-06-23
1997,user_1997,France,premium,35-44,2024-06-17
1998,user_1998,US,premium,18-24,2024-05-23
1999,user_1999,US,free,45+,2023-09-01
2000,user_2000,US,premium,18-24,2023-03-01
2001,user_2001,US,free,25-34,2023-04-14
2002,user_2002,US,free,18-24,2024-10-12
2003,user_2003,Canada,premium,18-24,2023-10-30
2004,user_2004,US,premium,35-44,2024-11-01
2005,user_2005,US,free,25-34,2023-03-18
2006,user_2006,Japan,free,45+,2023-01-18
2007,user_2007,India,free,25-34,2024-06-17
2008,user_2008,Japan,free,35-44,2023-07-03
2009,user_2009,US,free,25-34,2024-10-18
2010,user_2010,India,free,45+,2024-07-03
2011,user_2011,US,free,45+,2023-10-08
2012,user_2012,US,premium,18-24,2023-10-15
2013,user_2013,Canada,free,35-44,2024-10-16
2014,user_2014,US,free,35-44,2024-06-08
2015,user_2015,India,free,18-24,2024-11-28
2016,user_2016,UK,premium,25-34,2024-04-18
2017,user_2017,UK,free,13-17,2023-09-24
2018,user_2018,Canada,free,35-44,2024-08-31
2019,user_2019,US,free,18-24,2023-12-23
2020,user_2020,Brazil,premium,13-17,2023-01-01
2021,user_2021,Australia,free,25-34,2023-01-27
2022,user_2022,India,premium,25-34,2024-07-01
2023,user_2023,France,premium,35-44,2023-06-09
2024,user_2024,US,premium,45+,2024-02-03
2025,user_2025,UK,premium,25-34,2024-06-26
2026,user_2026,US,free,13-17,2023-05-07
2027,user_2027,Germany,free,35-44,2023-07-29
2028,user_2028,Australia,premium,25-34,2023-05-30
2029,user_2029,US,free,25-34,2023-01-31
2030,user_2030,Brazil,free,18-24,2024-09-03
2031,user_2031,US,premium,25-34,2023-10-29
2032,user_2032,India,free,18-24,2024-11-13
2033,user_2033,India,free,35-44,2023-09-14
2034,user_2034,Australia,free,25-34,2023-02-26
2035,user_2035,Brazil,free,35-44,2023-01-09
2036,user_2036,UK,premium,25-34,2023-01-05
2037,user_2037,US,free,18-24,2023-04-24
2038,user_2038,US,free,35-44,2024-11-15
2039,user_2039,US,free,25-34,2023-07-24
2040,user_2040,US,premium,18-24,2023-01-24
2041,user_2041,Mexico,premium,25-34,2024-05-07
2042,user_2042,India,free,18-24,2024-11-12
2043,user_2043,India,premium,35-44,2024-02-10
2044,user_2044,US,free,25-34,2023-04-13
2045,user_2045,Mexico,premium,25-34,2023-03-01
2046,user_2046,Germany,free,18-24,2023-03-27
2047,user_2047,US,premium,25-34,2024-11-07
2048,user_2048,Germany,free,45+,2024-01-07
2049,user_2049,India,free,35-44,2024-11-09
2050,user_2050,US,free,18-24,2024-08-18
2051,user_2051,India,premium,18-24,2023-07-21
2052,user_2052,India,free,18-24,2024-08-24
2053,user_2053,US,premium,25-34,2023-03-30
2054,user_2054,France,free,35-44,2024-03-12
2055,user_2055,Mexico,free,35-44,2023-04-30
2056,user_2056,Brazil,free,25-34,2023-06-05
2057,user_2057,India,premium,35-44,2024-02-03
2058,user_2058,UK,free,25-34,2024-11-30
2059,user_2059,Brazil,premium,18-24,2023-07-07
2060,user_2060,India,premium,25-34,2023-02-21
2061,user_2061,US,premium,45+,2024-10-13
2062,user_2062,India,free,35-44,2024-06-14
2063,user_2063,Japan,premium,25-34,2024-04-24
2064,user_2064,India,premium,25-34,2024-08-09
2065,user_2065,US,free,45+,2023-08-18
2066,user_2066,Japan,premium,25-34,2024-04-25
2067,user_2067,US,free,18-24,2023-05-10
2068,user_2068,US,free,45+,2023-02-24
2069,user_2069,US,free,35-44,2023-09-28
2070,user_2070,UK,free,18-24,2023-04-10
2071,user_2071,Japan,free,25-34,2023-03-10
2072,user_2072,India,free,25-34,2023-10-26
2073,user_2073,US,premium,18-24,2024-06-12
2074,user_2074,Canada,free,45+,2023-12-20
2075,user_2075,Canada,free,25-34,2024-09-19
2076,user_2076,Canada,free,35-44,2023-06-01
2077,user_2077,US,free,18-24,2023-11-26
2078,user_2078,India,premium,25-34,2023-04-26
2079,user_2079,Australia,free,13-17,2024-06-25
2080,user_2080,Japan,premium,35-44,2023-11-19
2081,user_2081,US,free,25-34,2024-07-16
2082,user_2082,US,premium,25-34,2024-07-25
2083,user_2083,India,free,13-17,2023-08-17
2084,user_2084,Canada,free,18-24,2023-12-26
2085,user_2085,India,premium,13-17,2023-01-05
2086,user_2086,India,free,18-24,2023-01-28
2087,user_2087,US,premium,25-34,2023-12-30
2088,user_2088,Brazil,premium,25-34,2024-04-06
2089,user_2089,Mexico,free,25-34,2023-08-19
2090,user_2090,UK,free,25-34,2024-01-30
2091,user_2091,Japan,free,18-24,2024-12-12
2092,user_2092,Australia,premium,18-24,2023-09-28
2093,user_2093,US,premium,18-24,2023-10-31
2094,user_2094,India,free,35-44,2024-01-18
2095,user_2095,US,free,25-34,2024-07-11
2096,user_2096,Japan,free,18-24,2023-01-28
2097,user_2097,Brazil,premium,18-24,2024-06-02
2098,user_2098,Brazil,free,35-44,2023-07-18
2099,user_2099,Japan,free,35-44,2024-08-28
2100,user_2100,UK,premium,25-34,2023-03-23
2101,user_2101,Canada,free,25-34,2023-03-29
2102,user_2102,India,free,18-24,2024-01-25
2103,user_2103,US,premium,45+,2024-11-28
2104,user_2104,Germany,premium,35-44,2024-08-02
2105,user_2105,Japan,free,18-24,2024-03-26
2106,user_2106,UK,free,35-44,2024-03-08
2107,user_2107,Mexico,free,35-44,2024-01-09
2108,user_2108,Canada,free,18-24,2024-03-10
2109,user_2109,US,premium,25-34,2023-07-06
2110,user_2110,Australia,free,18-24,2024-01-25
2111,user_2111,US,premium,18-24,2023-08-06
2112,user_2112,US,premium,25-34,2023-04-18
2113,user_2113,US,free,18-24,2024-07-03
2114,user_2114,Canada,free,35-44,2023-12-15
2115,user_2115,Brazil,free,45+,2024-06-05
2116,user_2116,US,premium,13-17,2023-01-26
2117,user_2117,India,premium,25-34,2023-02-17
2118,user_2118,Brazil,free,35-44,2024-01-05
2119,user_2119,US,premium,35-44,2023-01-14
2120,user_2120,Canada,free,35-44,2024-09-03
2121,user_2121,Japan,premium,18-24,2023-07-06
2122,user_2122,India,free,25-34,2024-06-07
2123,user_2123,Australia,free,25-34,2023-10-06
2124,user_2124,UK,premium,45+,2023-12-07
2125,user_2125,Australia,free,18-24,2023-11-24
2126,user_2126,Brazil,free,45+,2024-11-09
2127,user_2127,Brazil,free,18-24,2024-09-25
2128,user_2128,US,free,45+,2024-08-29
2129,user_2129,Canada,free,25-34,2023-01-25
2130,user_2130,India,premium,25-34,2024-06-12
2131,user_2131,US,free,25-34,2024-03-01
2132,user_2132,US,free,18-24,2023-01-29
2133,user_2133,India,premium,18-24,2023-11-19
2134,user_2134,India,free,18-24,2023-11-09
2135,user_2135,Germany,free,18-24,2024-08-06
2136,user_2136,Canada,premium,18-24,2023-09-27
2137,user_2137,US,premium,35-44,2023-10-22
